P,T,gt_mol_frac,gt_wt_frac,gt_vol_frac,Mg,Mn,Fe,Ca
2.0384615384615383,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3846153846153846,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.730769230769231,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0769230769230766,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.423076923076923,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.769230769230769,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.115384615384615,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.461538461538462,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8076923076923075,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.153846153846153,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,348.2758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.846153846153846,348.2758620689655,0.00017710631990746213,0.00021454053921713903,0.00014923847252553473,0.0012131431708533196,0.19037105823919231,0.13543055514691985,0.6729852434430345
6.1923076923076925,348.2758620689655,0.0006858139727723711,0.0008304783207140026,0.0005790176028336425,0.0012317130362083258,0.18400103017595085,0.13769675678001925,0.6770705000078217
6.538461538461538,348.2758620689655,0.001220791684669116,0.001477859816433918,0.0010325919740599816,0.001248534702865539,0.17736095486355147,0.14038748209517796,0.681003028338405
6.884615384615384,348.2758620689655,0.001783698819595702,0.0021585958646831286,0.001511384413423562,0.001266490154603645,0.17066661777549766,0.1432586856302709,0.6848082064396279
7.230769230769231,348.2758620689655,0.0023778894417659253,0.0028767692471966867,0.0020184874545565645,0.0012858505183905983,0.16393349730036696,0.14628681297136048,0.6884938392098818
7.576923076923077,348.2758620689655,0.0029745079338474706,0.0035976434998402688,0.002529015712225324,0.0013070446828056844,0.1576831247689841,0.1493867602949139,0.6916230702532963
7.923076923076923,348.2758620689655,0.003612365555629037,0.004368000359135597,0.003076117948720378,0.0013262137900935068,0.15111349130468107,0.15293522421382263,0.6946250706914028
8.26923076923077,348.2758620689655,0.004273362249391715,0.005166097436734797,0.0036444690447861366,0.0013537557353267497,0.14508848287513304,0.15608261892298564,0.6974751424665545
8.615384615384615,348.2758620689655,0.00499620390586323,0.006038642738997002,0.004267150280979232,0.0013760763848588722,0.13845549925396977,0.15988874087025515,0.7002796834909162
8.961538461538462,348.2758620689655,0.005766138763053404,0.006967598162704702,0.004931651659524593,0.0014012221621644435,0.1319101356479917,0.16378835508127124,0.7029002871085727
9.307692307692307,348.2758620689655,0.006584399008495101,0.007954910175625387,0.00563922852971129,0.001431318184820003,0.1255595866837807,0.1675286027595731,0.7054804923718262
9.653846153846153,348.2758620689655,0.007457786264236678,0.00900819640560621,0.006395734404480125,0.0014631523128046308,0.11919588479364238,0.17142786171015087,0.7079131011834021
10.0,348.2758620689655,0.007337884424874653,0.00886849245466203,0.006297421204786679,0.001500282848942552,0.12160420386923936,0.17581338176599404,0.701082131515824
1.0,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3461538461538463,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6923076923076923,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0384615384615383,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3846153846153846,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.730769230769231,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0769230769230766,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.423076923076923,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.769230769230769,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.115384615384615,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.461538461538462,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8076923076923075,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.153846153846153,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.846153846153846,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1923076923076925,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.538461538461538,372.41379310344826,0.0002837011018104331,0.00034547071273196943,0.00023832722612516588,0.0019562442023285855,0.20759261929452427,0.17899744732729692,0.6114536891758503
6.884615384615384,372.41379310344826,0.0007060154426369954,0.0008595161096251219,0.0005941899891837857,0.0019817726788683974,0.20128213973383452,0.18213143708898155,0.6146046504983156
7.230769230769231,372.41379310344826,0.001150983693561107,0.0014008636766083705,0.0009703835534032027,0.0020076390753072278,0.19478251464733704,0.18558163155324425,0.6176282147241114
7.576923076923077,372.41379310344826,0.0016212989098279781,0.001972804515084878,0.0013691912234709569,0.002032779186788866,0.1880173307689138,0.18941528362460308,0.6205346064196943
7.923076923076923,372.41379310344826,0.0021132014684665393,0.0025707252516008017,0.0017874922088568133,0.002065597050715985,0.18155944327808965,0.19304691824974196,0.6233280414214524
8.26923076923077,372.41379310344826,0.0026305733840712516,0.003199415091398148,0.0022285924128329954,0.0021023534664308466,0.17514880531987867,0.1967387098878699,0.6260101313258205
8.615384615384615,372.41379310344826,0.0031627516193531748,0.0038458281537114506,0.0026834543027802445,0.0021328851747000697,0.16806667467559297,0.2012103822229265,0.6285900579267806
8.961538461538462,372.41379310344826,0.0037439566024385375,0.004551552879433102,0.003181172539676501,0.0021698958592314133,0.16119891378642617,0.2055647926173979,0.6310663977369446
9.307692307692307,372.41379310344826,0.004351686251566787,0.0052893562371083645,0.003702758460178461,0.002213445655037602,0.1545475757994987,0.20980394730638444,0.6334350312390792
9.653846153846153,372.41379310344826,0.00501264414399901,0.0060916036973403765,0.004270953955451952,0.0022559154768649037,0.14756099887224053,0.21447270935161405,0.6357103762992806
10.0,372.41379310344826,0.005735650766231046,0.006968828801401793,0.004893409609861131,0.0022977679615976128,0.1402591295894331,0.21954501387249042,0.6378980885764789
1.0,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3461538461538463,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6923076923076923,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0384615384615383,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3846153846153846,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.730769230769231,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0769230769230766,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.423076923076923,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.769230769230769,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.115384615384615,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.461538461538462,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8076923076923075,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.153846153846153,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.846153846153846,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1923076923076925,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.538461538461538,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.884615384615384,396.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.230769230769231,396.55172413793105,0.0004532340887097231,0.0005549210485405137,0.0003785743837961205,0.003178681557290082,0.22171805395801936,0.22658706268064807,0.5485162018040424
7.576923076923077,396.55172413793105,0.0012165627158523772,0.0014878209339077846,0.0010190753672490722,0.003171831815864766,0.203904764862771,0.23168002725779688,0.5612433760635674
7.923076923076923,396.55172413793105,0.0018540660042078037,0.0022670394506573003,0.00155816500531217,0.003123025606553371,0.19178839582531582,0.24126823531076858,0.5638203432573622
8.26923076923077,396.55172413793105,0.00232364422395667,0.0028406321163449307,0.0019559767184065316,0.003173828379644973,0.18511389956033175,0.24540196922067686,0.5663103028393465
8.615384615384615,396.55172413793105,0.0028247147494407493,0.0034524033990991658,0.002381455494396474,0.0032178579381249863,0.1777560386531775,0.2502903891387456,0.5687357142699521
8.961538461538462,396.55172413793105,0.0033614779936739134,0.00410763926207739,0.00283823828177334,0.00327025894378574,0.17055977527241548,0.2551269447085481,0.5710430210752506
9.307692307692307,396.55172413793105,0.0039280750788672795,0.004799111888376357,0.003321462526352345,0.0033302691845962236,0.1634961986894821,0.2599143217932686,0.573259210332653
9.653846153846153,396.55172413793105,0.004564814151129809,0.005575966129459197,0.00386522450226668,0.0033782550257676976,0.1553882361848846,0.26583620458837454,0.5753973042009731
10.0,396.55172413793105,0.005223245950898681,0.006379191746025421,0.004428783554711303,0.0034472154561929103,0.14818969025548423,0.27093588348764025,0.5774272108006826
1.0,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3461538461538463,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6923076923076923,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0384615384615383,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3846153846153846,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.730769230769231,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0769230769230766,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.423076923076923,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.769230769230769,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.115384615384615,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.461538461538462,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8076923076923075,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.153846153846153,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.846153846153846,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1923076923076925,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.538461538461538,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.884615384615384,420.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.230769230769231,420.6896551724138,7.850856403084744e-06,9.682912323614797e-06,6.492724297796673e-06,0.004889675040171518,0.2487452960160809,0.28071639183137,0.4656486371123777
7.576923076923077,420.6896551724138,0.0004990332549835683,0.0006148927670402096,0.0004138228824158604,0.00488575906103672,0.2334394414171534,0.2857016526991231,0.47597314682268677
7.923076923076923,420.6896551724138,0.0010944256844591218,0.0013471945315460766,0.0009099713534688425,0.004894023663282226,0.2178639735180589,0.2904737659534628,0.4867682368651961
8.26923076923077,420.6896551724138,0.0017922257560343733,0.002203923319436339,0.0014940634196074505,0.004917860526249945,0.20171620900056983,0.29550043446151725,0.4978654960116629
8.615384615384615,420.6896551724138,0.002631369313302164,0.003232574314442589,0.002199187108018034,0.00490765949197924,0.1845705834669797,0.30164548168758143,0.5088762753534596
8.961538461538462,420.6896551724138,0.0036810996667183135,0.004517675225543864,0.0030850967191130454,0.004906582226366953,0.16662707598683865,0.3084027282299508,0.5200636135568436
9.307692307692307,420.6896551724138,0.004606736222692804,0.00565287267179356,0.0038714223431918875,0.004878653047625499,0.15376939832476474,0.3191793884663119,0.5221725601612979
9.653846153846153,420.6896551724138,0.005306531892038894,0.006510325615855444,0.004465975817542231,0.004953928027028034,0.14560694455589032,0.32528034430954267,0.524158783107539
10.0,420.6896551724138,0.0060796809573053215,0.007457746783242215,0.0051237624833237955,0.005031826726449736,0.13730668525889234,0.3317652061911867,0.5258962818234713
1.0,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3461538461538463,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6923076923076923,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0384615384615383,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3846153846153846,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.730769230769231,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0769230769230766,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.423076923076923,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.769230769230769,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.115384615384615,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.461538461538462,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8076923076923075,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.153846153846153,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.846153846153846,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1923076923076925,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.538461538461538,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.884615384615384,444.8275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.230769230769231,444.8275862068965,0.0003085596632666063,0.0003827211524451345,0.00025276033660843355,0.0073186431455921795,0.24628851892217013,0.34528530313013334,0.4011075348021043
7.576923076923077,444.8275862068965,0.0007535019345052574,0.0009338472854678788,0.0006189728273696079,0.007315641053677208,0.23278130722634366,0.35019933908245693,0.40970371263752237
7.923076923076923,444.8275862068965,0.0012664565774070985,0.0015683088027186709,0.0010431253449942198,0.007308723110176144,0.21846267121706536,0.35592714639981293,0.41830145927294554
8.26923076923077,444.8275862068965,0.0018580925746274797,0.0022990241429958315,0.0015344002949948614,0.0073208913692766504,0.2041021064101546,0.3613251850046792,0.4272518172158895
